Data.Precipitation,Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed
0.27,77,88,66,29,2.12
0.79,81,87,75,19,5.34
0.38,83,94,71,20,2.97
0,82,93,72,20,3.28
0.31,80,91,69,23,1.24
0,82,92,72,18,4.08
1.98,81,91,72,20,3.6
0.54,77,89,64,17,6.44
0.5,73,89,58,20,7.23
0.2,76,87,64,18,6.05
1.89,73,83,62,14,6.02
0.51,77,91,62,21,6.38
0.91,78,89,66,27,5.32
0.39,79,89,68,18,5.42
1.44,79,89,69,23,3.75
0.63,78,87,69,23,5.11
1.01,77,88,67,22,5.65
1.4,77,88,66,23,4.02
1.14,74,87,60,22,4.05
0,87,99,73,18,13.67
0,85,97,71,18,9.04
0,88,99,78,16,9.97
0,89,98,79,18,8.08
0.01,63,70,56,27,6.35
0,64,86,41,23,4.35
0,67,80,53,20,6.34
0,73,89,57,31,4.27
0,71,85,56,24,5.01
0.3,70,80,60,30,4.24
0.38,66,84,47,32,3.64
0,69,81,56,25,4.47
0.65,77,91,63,27,3.97
0.64,74,84,64,24,5.54
0.2,80,91,69,22,3.08
0.58,82,92,72,22,6.71
0.87,78,88,66,25,4.14
0.11,77,90,62,23,4.67
0.33,77,91,62,25,2.9
0.55,84,89,78,8,9.1
1.71,77,89,66,26,7.98
0.46,84,95,71,21,1.9
2.66,84,93,75,19,3.05
0.23,85,97,73,19,3.04
1.46,82,93,71,16,2.15
0.12,78,90,65,12,6.05
0.5,81,93,68,16,7.55
0.03,83,97,68,18,9.21
0.5,79,95,62,18,6.81
1.5,80,88,71,16,8.04
0,80,94,65,20,0.9
0.44,86,97,74,24,2.2
0.41,82,92,72,18,1.15
0.59,79,89,68,26,1.27
0,84,95,72,24,2.57
2.37,86,95,77,16,2.02
0,85,95,74,16,1.24
0,87,98,75,15,9.81
0,83,97,69,17,12.85
0,86,99,73,15,5.42
0,89,100,77,14,2.34
0.28,85,94,76,15,3.12
0.18,86,95,77,10,7.71
0,86,98,73,17,8.47
0,87,97,76,16,5.02
0,86,94,77,12,8.02
0.16,83,100,65,20,10.65
0,90,98,81,16,7.15
0,89,98,79,16,8.11
0,90,101,78,12,10.71
0.08,89,102,76,17,3.47
0,90,99,80,15,7.8
0.39,86,91,81,14,7.58
0.19,88,97,78,14,2.72
0,84,97,71,17,10.58
0,87,99,74,15,11.54
0,87,100,74,15,6.87
0.01,87,97,77,14,7.97
0.02,86,98,73,13,5.72
0,88,99,77,17,7.78
0,85,98,72,15,9.48
0,87,99,74,20,8.75
0,81,93,69,20,2.68
1.22,72,83,61,27,5.17
0.53,79,90,67,16,1.74
0.03,81,91,73,14,5.67
1.8,81,91,70,18,3.92
0,81,93,69,20,2.68
2.79,81,88,73,18,5.5
0.9,84,93,73,14,4.67
0.5,63,82,45,20,1.4
0.16,71,84,58,27,4.6
0.18,65,76,53,23,2.84
0.05,62,69,55,25,3.62
0.34,68,77,59,28,5.25
0.07,69,81,55,18,3.87
0.07,71,87,54,28,3.84
0,74,85,63,21,2.3
0.17,79,90,66,24,1.15
0.24,73,86,59,29,1.37
0.01,80,91,68,19,1.4
1.01,75,86,64,21,5.17
2.16,79,88,69,19,5.18
4.08,77,87,67,21,3.64
1.39,80,89,69,19,5.15
0.07,77,94,59,16,8.71
0.11,75,89,60,25,7.01
0,76,93,58,19,3.9
0.01,71,88,52,24,7.67
0,76,96,55,26,3.52
1.34,83,91,74,24,4.4
0.6,83,92,73,20,3.78
1.34,82,90,74,19,4.01
0.54,85,95,74,20,3.77
0.43,61,66,56,15,6.15
0.24,62,68,55,23,3.44
1.18,58,64,52,14,11.38
0.56,55,65,45,19,3.47
0.66,54,61,47,24,7.67
2,55,60,50,12,3.37
0.22,59,66,52,18,4.15
1.98,61,68,54,16,2.94
0.17,58,67,49,16,7.82
0,60,60,60,14,3.02
0.53,58,62,52,16,3.17
0.86,58,63,53,15,4.85
1.82,57,61,53,11,7.7
0.43,59,65,53,12,10.77
0.16,61,65,56,21,5.82
1.07,61,67,54,17,5.58
1.2,56,61,51,19,4.08
0.21,54,58,49,29,9.9
1.1,59,66,52,18,5.05
1.6,51,57,45,18,6.14
0.53,60,71,50,20,3.05
0.12,60,67,52,12,4.3
0,60,60,60,15,1.51
0,60,60,60,0,0
0,60,60,60,30,6.55
2.22,58,61,55,21,3.6
0.86,59,63,55,22,11.14
0.08,53,57,49,28,10.95
0.71,61,67,54,17,3.08
1.47,58,68,49,17,3.31
0.65,43,49,36,21,10.1
4.97,55,59,51,15,4.54
0.84,80,93,67,16,2.17
0.12,89,102,75,19,6.37
0.53,97,107,85,24,4.91
2.12,89,101,75,13,1.85
0,82,99,65,22,4.67
0.05,83,93,73,13,2.21
2.16,79,89,69,16,2.42
1.81,82,91,73,0,0
0,92,107,77,32,4.38
0,84,106,61,27,1.72
0,93,111,75,19,5.27
0,78,97,58,30,6.65
0.03,58,62,52,0,0
0,90,107,73,30,4.15
0,69,80,57,30,7.31
0,79,87,70,24,3.45
0,74,80,68,25,7.3
0,87,105,69,17,2.75
0,88,107,69,19,1.92
0,81,99,63,20,5.27
0,62,69,54,28,6.5
0,72,77,67,26,5
0,63,73,53,29,11.97
0,86,97,74,26,7.47
0,69,76,61,21,3.17
0,64,74,53,30,4.42
0,82,101,63,31,6.25
0,69,87,50,18,2.25
1.18,73,88,58,17,4.94
0.08,69,93,44,22,2.07
0.01,77,92,61,13,4.15
0,82,98,66,11,3.04
0.5,80,96,62,18,4.71
1.17,79,86,71,16,5.17
0.94,78,91,66,19,4.18
3.27,82,90,73,15,3.21
3.27,82,90,73,15,3.21
0,84,94,74,12,2.92
0.91,85,90,80,12,7.75
0.01,84,96,71,21,2.48
0.5,85,97,72,18,3.17
0.81,85,89,80,10,9.7
0.32,85,91,78,11,7.05
1.45,85,95,75,14,3.68
0.56,84,90,78,20,5.45
0.67,85,95,75,20,2.77
3.11,84,91,77,24,2.04
0,83,92,73,12,4.6
0.09,86,92,79,12,6.7
0.57,85,97,72,21,3.62
1.25,85,97,73,23,2.58
1.61,83,93,73,25,5.32
0.26,86,99,73,22,5.15
0.65,85,96,73,23,4.95
0,87,97,76,21,6.52
0.44,79,86,72,27,3.22
0.56,80,86,73,6,10.57
0.15,82,90,73,5,14.05
0.09,81,87,75,4,11.4
0.27,81,86,75,6,13.22
0,82,98,65,28,2.81
0,82,98,65,24,1.87
0.01,75,96,53,25,6.24
0.77,76,84,68,9,4.27
0.14,76,85,67,19,3.85
0,77,85,68,18,2.24
1.45,76,84,66,17,4.08
2.91,75,83,66,14,4.01
0.97,77,86,69,21,3.07
2.54,80,88,71,22,1.62
0.44,76,87,66,17,2.67
0.29,78,87,70,24,4.14
0.43,74,84,64,20,3.6
0.11,73,82,63,20,4.41
0,76,83,68,18,5.24
0.81,73,80,64,18,3.9
0,75,86,63,15,5.32
0,72,81,63,16,4.85
2.32,76,86,65,9,4.8
0.41,79,91,66,12,6.88
1,75,88,61,15,7.54
1.03,82,94,69,9,5.02
0.86,78,88,67,6,3.37
1.27,82,92,71,13,5.84
2.49,80,87,71,21,2.8
2.04,78,87,69,21,0.18
2.05,79,87,71,23,2.94
1.53,82,90,74,26,2.48
1.29,81,90,72,22,2.42
3.1,83,92,74,16,2.67
1.06,83,91,74,18,2.22
0.83,86,92,78,19,3.12
1.84,84,93,74,16,3.2
0.03,77,89,65,21,3.94
1.23,69,80,58,27,2.48
0.41,74,83,64,21,3.02
2.87,84,93,73,23,2.5
3.09,82,90,73,20,3.48
0.21,78,85,71,13,5.58
0,60,60,60,15,5.5
0.54,75,84,66,24,5.98
0.55,71,83,58,18,3.4
0.05,78,87,68,11,5.17
0.43,76,87,65,13,6.42
1.6,73,82,64,14,6.57
0.26,70,81,58,15,5.51
0.19,73,82,63,14,5.38
0.02,66,76,55,0,0
1.84,74,82,64,19,5.27
0.18,70,80,58,24,4.04
0.04,66,76,56,15,6.68
0.01,67,80,54,16,3.41
0.48,74,82,66,16,6.44
0.19,71,79,63,14,6.61
0.08,70,81,58,17,4.32
2.31,82,90,74,19,3.95
1.76,82,90,73,20,3.87
2.9,83,90,75,21,2.75
0.43,82,91,73,20,2.88
1.97,81,90,72,19,3.6
0.78,84,94,74,20,4.18
0.32,84,92,74,19,4.41
2.59,80,88,71,18,2.08
2.25,77,86,69,23,3.31
1.02,77,86,67,10,5.7
0.92,77,86,67,23,2.72
4.16,79,87,71,16,3.22
0.23,76,86,65,16,3.55
1.42,82,90,74,26,3.12
0.29,76,91,61,12,3.58
0.02,65,85,45,20,2.5
0.57,67,83,52,21,3.55
0.04,68,87,49,15,3.15
0.58,72,85,59,12,6.27
0,71,89,52,14,4.41
0.33,72,86,57,14,3.64
0.15,75,92,58,29,3.07
0,70,88,52,10,5.6
0.17,77,90,62,6,5.58
0,73,92,54,28,3.44
1.9,74,85,62,13,5.87
0.46,76,86,65,11,5.31
0.19,72,83,61,19,5.71
1.09,73,85,60,9,5.62
0.01,76,85,66,13,5.08
0.66,76,90,60,11,6.5
1.02,74,89,58,14,7.61
1.56,73,86,59,15,7.45
0.12,72,94,50,17,4.88
0.06,76,98,55,20,2.18
0.03,100,111,88,15,3.58
0,92,107,77,20,4.2
0,82,100,63,29,4.8
0,78,101,55,19,3.28
0.47,75,88,62,24,2.75
0,60,60,60,28,16.78
2.27,80,88,72,14,4.02
3.78,81,90,72,17,4.65
0.89,80,93,67,14,2.94
0.42,76,91,61,20,7.44
0.45,83,97,68,15,4.55
3.25,75,85,65,24,4.02
2.27,72,80,63,14,4.55
1.04,75,82,67,13,7.11
0.03,73,83,61,11,2.55
1.27,79,86,70,17,6.21
2.56,82,89,75,15,5.77
0.3,76,85,66,14,6.14
1.32,73,81,63,22,4.6
0.68,79,89,68,29,2.74
0.19,83,87,78,22,8.3
0,86,96,74,23,5.38
0.77,85,95,74,22,4.04
1.38,82,93,71,26,2.6
0.29,85,95,74,24,4.85
0.11,87,95,78,22,8.38
1.21,73,84,61,9,6.08
0.9,68,81,54,10,5
1.36,73,83,62,25,7.47
0.1,71,83,59,16,7.21
0.08,71,85,56,10,3.9
0.09,77,86,67,14,2.94
0.22,77,87,68,15,4.02
0.16,79,87,71,21,2.67
0.48,78,86,70,26,4.22
0,77,87,66,19,2.4
0.2,76,86,65,15,4.1
2.25,74,84,64,16,2.77
0.51,82,96,68,11,5.61
2.21,82,92,71,12,4.52
2.86,82,92,72,15,5.11
1.77,84,93,75,16,3.61
0.01,64,69,58,30,8.5
0,73,95,50,27,5.1
0,72,90,53,14,7.42
0,81,99,62,33,2.91
0,78,96,61,24,4.52
0,73,86,60,32,6.47
0,72,94,50,32,3.75
0,73,89,56,33,5.72
4.63,79,90,68,17,2.68
1.2,75,82,67,15,4.31
1.51,81,90,71,22,2.15
2.67,83,92,74,15,3.91
1.33,76,85,67,19,2.32
3.17,78,89,67,13,2.58
1.92,79,91,67,21,2.04
2.19,83,89,78,8,9.47
0.17,78,87,69,17,5.5
0.34,85,96,74,23,6.07
0.06,88,96,79,22,7.57
0.03,89,100,77,22,6.04
1.97,83,93,73,21,4.41
0.87,73,84,61,11,7.27
0.01,73,86,61,16,8.22
2.18,76,90,62,13,7.78
0.98,73,86,58,10,5.85
0,72,82,61,16,6.75
1.31,81,92,69,25,2.32
0.87,84,93,74,20,3.32
4.98,81,89,71,19,2.02
0.69,77,85,69,26,2.35
1,83,93,74,23,5.31
2.88,84,92,75,20,3.77
1.31,83,91,74,22,2.28
0.24,85,97,73,15,7.04
1.97,79,93,64,14,6.48
5.65,84,94,73,17,4.92
1.9,86,96,75,17,1.71
4.94,83,91,74,21,2.44
0,88,96,79,14,12.24
0.24,85,97,73,14,4.88
0.24,85,95,75,16,4.75
0,87,94,78,14,10.54
0.58,80,96,64,14,6.82
0.12,89,98,80,16,6.05
0.03,88,97,79,15,6.94
0.05,86,97,75,11,7.95
0.11,86,97,75,10,5.87
0.6,89,99,79,15,5.88
2.93,84,89,79,18,7.85
5.22,85,92,76,19,2.98
0,83,96,69,11,5.82
0.22,86,98,73,13,7.67
0,86,99,72,14,5.98
0.32,84,94,74,13,5.58
0.62,84,94,74,15,5.5
0.14,87,98,76,16,7.21
0.1,86,98,73,14,6.72
0,88,101,74,17,2.57
3.31,82,92,71,25,2.3
0.02,73,84,63,16,3.94
4.48,80,90,70,24,1.04
7.56,85,93,77,18,3.91
1.18,82,90,73,23,3.85
3.31,82,92,71,25,2.3
0.78,83,89,76,20,4.3
0.7,86,94,77,24,3.58
0.5,73,91,54,20,2.78
0.04,81,95,66,28,4.68
0,68,83,53,15,3.05
0.01,60,68,52,26,3.35
0,70,81,58,28,5.82
0,78,92,63,11,5.35
0,83,99,67,31,5.14
1.06,75,83,65,25,2.82
2.03,79,86,70,23,1.98
1.05,76,85,66,28,1.42
2.49,79,87,71,21,2.14
0.64,70,79,60,15,6.02
0.14,74,82,66,18,4.22
0.14,72,82,62,14,4.24
0.03,75,81,68,8,6.01
0.16,73,92,53,14,5.88
0.43,71,85,56,17,5.28
0,75,92,58,27,2.87
0,70,89,50,20,6.15
0.06,75,93,57,28,2.52
0.49,85,94,75,28,2.02
0.97,83,93,73,27,1.54
0.77,83,92,73,25,1.61
1.11,86,97,74,24,1.61
1.88,61,66,55,19,2.12
0.09,65,74,56,30,6.94
0.72,57,62,50,16,7.2
0.17,55,64,45,14,3.44
0.84,56,60,51,18,13.87
6.95,55,61,49,9,3.4
0.09,61,70,51,21,6.95
0.39,63,70,55,11,2.92
0.1,59,68,50,16,9.6
0,60,60,60,20,2.45
1.69,58,63,53,17,2.54
2.56,59,63,54,14,7.7
0.79,59,66,52,21,3.64
2.48,58,63,52,13,3.12
0.36,64,71,56,28,8.6
1.56,60,66,53,17,6.87
0.49,60,66,54,16,4.27
0.54,56,62,50,21,11.22
1.02,59,65,53,18,2.35
1.16,52,58,46,15,5.14
0.01,62,74,50,22,2.04
0.32,59,65,53,9,3.92
0,60,60,60,8,3.27
0,60,60,60,0,0
0,60,60,60,15,4.24
0.71,60,64,55,26,6.44
0.14,60,65,54,21,8.01
0.44,60,56,46,0,0
1.96,60,64,55,22,1.14
0.99,58,66,50,12,2.97
0.05,39,44,34,16,13
0,60,60,60,25,2.8
0.94,58,62,54,17,2.14
0.95,76,87,65,21,1.3
1.44,82,94,69,17,5.4
0.67,91,101,81,12,4.51
0.18,84,94,74,14,4.17
0.31,77,91,63,20,3.65
0.01,88,99,76,15,2.57
3.6,81,90,72,20,2.48
2.9,85,93,76,0,0
0,86,100,72,32,4.34
0,79,100,57,20,2.91
0,89,104,71,18,5.35
0,71,84,57,24,9.65
0,56,61,50,0,0
0,82,98,66,30,6.32
0,65,72,57,29,8.11
0,75,82,67,26,3.17
0,72,77,66,25,7.35
0,80,97,62,17,3.74
0,81,98,63,20,2.91
0,73,89,56,20,6.54
0,62,68,56,28,7.01
0,73,78,69,26,5.34
0,63,70,55,27,11.07
0,80,91,68,30,8.85
0,66,72,59,18,2.71
0,63,70,55,30,6.32
0,74,92,56,31,6.38
1.82,65,78,50,20,2.08
0.36,71,83,60,14,6.35
0.01,68,88,48,15,2.02
0,74,87,60,23,4.51
0.21,77,88,65,12,6.21
0.22,78,92,64,11,5.27
0.19,75,82,67,16,6.74
0.41,74,85,62,17,4.32
0,76,84,68,16,5.58
0,76,84,68,16,5.58
0.16,84,93,74,18,4.88
2.75,83,90,77,13,7.55
1.58,81,90,73,21,3.81
1.05,83,92,73,21,4.2
2.56,85,89,81,12,10.38
7.69,83,91,75,12,6.24
1.68,84,92,74,17,5.15
4.69,83,90,75,25,2.91
2.95,84,92,75,17,1.54
2.31,83,88,77,21,3.91
4.39,83,92,73,16,5.68
1.53,86,93,78,15,6.62
0.35,83,92,72,18,2.81
5.84,83,93,72,17,1.28
0.53,84,93,74,21,3.32
1.65,83,93,73,17,3.18
0.94,83,93,73,19,1.88
2.42,84,94,75,20,5.18
0.9,79,86,72,18,2.31
0.12,81,86,76,7,10.25
0.2,82,89,73,5,13.61
0.11,82,87,76,5,12.2
0.57,80,84,75,4,14
0,76,91,60,26,4.65
0,75,90,59,15,2.77
0.24,70,89,51,20,6.85
0.02,77,86,67,12,4.84
0.8,76,85,67,19,4.25
0.52,77,85,68,18,4.11
2.2,76,83,67,13,3.9
0.88,75,85,65,19,4.62
0.4,78,86,69,16,2.6
0,80,88,71,20,1.98
0,77,88,64,14,3.07
0,80,89,70,18,3.68
0,75,86,63,25,3.38
1.28,73,82,63,19,4.38
1.12,77,84,69,15,6.02
0.67,73,81,64,19,5.68
0.53,76,86,65,18,5.42
1.59,73,83,63,19,4.82
1.65,77,85,69,11,7.3
1.06,79,90,67,13,9.3
0.25,74,86,62,12,6.88
2.56,82,92,71,16,6.74
0.12,80,87,72,8,5.24
5.96,83,92,74,16,7.94
0.43,78,88,68,21,2.4
2.18,77,86,69,27,0.28
3.55,78,87,69,18,2.67
1.27,81,89,73,22,2.64
6.06,81,90,71,13,1.87
0.93,85,95,76,22,1.48
0,87,96,77,19,1.51
2.69,87,95,79,25,2.64
0.58,88,98,77,19,2.6
3.29,84,93,74,28,0.94
0.52,72,85,59,19,6.04
0.91,69,82,57,16,3.82
0.06,72,82,61,18,5.85
0.06,77,86,69,16,3.95
0,77,85,67,18,4.56
0.06,74,82,66,16,8.01
0.14,73,82,63,17,7.64
0.94,70,78,61,19,6.27
0,73,87,59,21,4.72
0.17,78,89,67,19,4.22
0,77,90,64,14,4.47
0,74,85,63,15,4.04
0,70,85,56,24,3.72
0,75,87,62,13,3.65
0.04,69,80,58,0,0
0,74,84,63,26,3.85
0.64,71,81,61,22,5.82
1.48,69,80,58,22,6.55
1.88,66,79,54,25,4.85
1.13,76,84,68,22,6.27
1.22,72,81,62,21,5.75
0.09,72,84,59,21,5.42
0.33,86,96,75,25,2.32
0.28,85,96,73,25,1.18
2.94,85,94,74,27,1.71
0.28,85,95,74,27,1.6
2.99,85,96,74,29,1.7
0.34,87,99,74,22,1.8
1.12,85,95,74,21,1.98
1.46,81,90,71,16,1.55
3.69,77,85,69,9,4.9
0.21,78,86,70,9,7.87
6.05,78,86,68,8,3.27
0.53,82,89,74,16,5.67
0.94,77,85,69,9,6.14
1.6,80,88,72,18,3.68
0.65,73,87,58,16,5.21
0.45,61,80,42,17,3.07
0.05,65,80,48,19,6.52
0.11,64,84,44,15,3.12
0,71,85,56,18,9.94
0,66,85,47,16,5.28
0.02,69,84,54,18,8.58
0.32,69,86,53,18,4.42
0.14,65,82,46,9,5.71
0.03,76,91,60,16,8.21
0.02,67,85,48,26,3.32
0.07,75,83,65,13,6.38
1.79,77,86,68,11,6.74
0.16,74,82,64,18,6.34
0,73,82,64,9,6.7
0.33,78,87,69,10,7
0.04,73,84,62,18,7.87
0,72,82,60,15,9.1
0.09,74,84,63,18,7.45
0.18,70,88,50,19,6.47
0,71,91,50,16,5.15
0.05,91,101,81,13,4.91
0.01,88,100,76,18,6.72
0,75,93,57,28,4.77
0,73,93,53,23,4.9
0.22,72,85,59,16,2.62
0.49,51,56,45,22,19.72
0.17,74,82,65,14,5.6
0.09,76,83,68,17,5.62
0.51,78,88,66,16,2.75
4.05,76,89,62,19,6.45
0.19,85,99,69,21,4.1
1.38,73,82,63,17,5.08
0.72,70,78,61,20,5.45
0,75,86,65,15,6.41
1.09,71,82,60,16,3.58
0,72,81,64,16,5.94
0,78,84,71,16,8.1
0.14,76,87,65,17,5.48
0.79,74,83,65,16,6.94
2,77,84,68,26,2.12
2.42,81,86,75,17,6.9
0.83,82,91,73,14,4.08
3.33,79,85,72,15,4.77
0.86,78,85,70,16,2.65
1.91,81,89,72,14,4.8
4.78,82,90,74,16,6.24
0,72,86,58,16,6.05
0.02,68,84,52,16,9.05
0.28,72,84,61,20,8.14
1.5,71,84,58,20,6.3
0.12,72,88,55,14,7.21
0,77,88,64,22,6.02
0,78,88,68,11,6.64
0.19,79,89,68,15,4.02
0.06,78,88,67,15,3.35
0.31,76,88,64,21,4.41
0.13,76,88,64,17,3.5
0.12,74,85,62,16,4.52
0.04,85,98,71,13,8.22
0,85,96,73,16,7.54
1.15,85,93,76,12,6.2
2.01,87,97,77,12,6.35
0.24,62,68,55,27,7.95
0,67,87,46,22,4.71
0,66,84,48,19,6.24
0,75,93,57,32,3.51
0,71,86,55,19,6.97
0,68,79,57,30,6.27
0,64,85,43,31,4.25
0,68,83,53,27,6
0.23,74,83,63,17,3.54
0.02,75,84,66,15,5.27
0.39,77,86,68,17,3.47
0,78,85,69,16,5.98
0.22,76,85,65,21,4.48
0.56,73,83,63,18,2.48
0.21,76,86,65,18,3.74
2.48,83,88,77,8,8.51
0.95,72,82,63,17,5.55
0.43,83,92,73,16,3.22
1.76,84,92,76,19,6.17
3.19,84,93,75,15,4.3
2.28,80,89,71,17,2.82
0.15,72,85,59,13,7.34
0.79,74,86,62,19,6.48
0.38,75,88,63,19,7.51
0.12,72,86,58,21,7.81
0.01,73,83,62,18,5.57
0.02,80,90,69,20,1.98
0.09,84,95,73,17,1.62
2.63,81,89,71,19,2.12
0.3,77,86,67,24,2.72
0.45,82,92,72,24,2.78
0,87,95,79,21,4.02
1.55,83,93,73,21,1.44
0.71,82,92,72,20,0.64
0,89,100,77,16,10.08
0.04,82,95,68,17,8.68
0,84,97,72,17,5.9
0,88,99,76,16,1.95
0.08,86,96,76,20,2.91
0,87,96,77,13,9.11
0.26,88,101,74,18,7.24
0,87,98,76,17,5.32
0,86,96,76,13,9.04
0.81,81,95,66,17,6.52
0,92,101,82,17,7.61
0,91,100,80,18,9.18
0,90,102,78,12,11.37
0.49,84,96,72,20,5.18
0,92,103,80,16,8.7
0,87,91,82,17,7.7
0,88,97,78,18,3.94
0,85,98,72,17,8.97
0,88,101,75,16,10.82
0,89,102,76,16,8.47
0,87,97,76,15,8.64
0.02,86,98,73,15,6.61
0,89,101,77,17,9.37
0,89,102,74,17,10.2
0.07,83,96,70,21,5.68
1.39,76,82,70,13,2.41
0.2,74,83,64,18,6.02
0.69,76,83,69,11,3.68
1.28,80,86,74,16,6.24
0.09,78,86,70,16,4.54
1.39,76,82,70,13,2.41
0.02,78,85,71,11,6.67
0.06,81,89,73,18,5.21
0.02,66,83,48,13,3.27
0,71,86,56,26,3.71
0.19,62,74,50,21,4.82
0.23,59,66,51,26,2.97
0.16,65,75,56,24,5.34
0.01,70,83,57,16,5.61
0,71,88,53,27,4.22
2.47,72,78,65,14,4.27
1.17,76,85,68,18,2.3
1.34,72,82,62,23,2.01
0.66,78,88,69,14,2.18
0,72,83,60,19,3.68
1.34,76,86,65,20,5.11
1.61,74,83,64,19,4.37
0.14,76,84,68,13,5.18
0,71,90,52,17,4.45
0.28,69,81,56,22,8
0.01,73,90,55,26,4.64
0,69,86,50,19,6.5
0.58,73,91,54,21,5.18
0.49,82,88,75,12,5.87
0.73,83,91,75,13,7.27
2.38,81,86,75,21,4.8
0.9,84,92,76,11,6.61
1.78,60,64,55,13,3.47
1.76,62,67,57,18,3.67
0.52,59,66,51,20,6.08
1.22,59,69,49,20,1.97
0.98,55,59,49,22,10
6.05,55,59,51,10,3.68
0.33,61,70,52,19,7.58
0.34,63,73,53,17,1.68
0.79,57,66,48,15,6.55
0,60,60,60,13,5.5
0.6,57,62,52,12,2.87
2.11,57,61,53,12,5.38
2.86,58,61,55,9,10.87
1.12,57,62,52,10,7.9
1.59,61,65,57,18,5.68
1.22,59,64,53,13,5.95
0.96,56,61,51,10,3.97
0.17,61,66,56,20,6.21
0.73,60,67,52,15,3.08
0.36,58,63,52,17,4.97
0.64,58,69,46,16,1.05
0.74,57,63,51,12,3.84
0,60,60,60,14,1.08
0,60,60,60,0,0
0,60,60,60,24,10.95
4.09,58,60,56,19,5.82
0.79,60,65,56,20,10.57
0,60,60,60,0,0
1.49,59,65,53,17,1.75
0.18,59,70,48,10,2.55
0.02,40,42,37,10,11.75
0,60,60,60,18,1.35
5.79,58,61,55,14,6.11
1.41,77,88,64,19,4.68
0.03,84,97,70,18,7.31
0.35,93,103,82,19,3.32
0.88,86,96,75,20,3.97
0.7,77,93,59,22,3.51
1.59,84,94,74,7,4.78
2.64,78,86,70,10,4.18
1.56,81,88,74,0,0
0,86,100,71,31,3.68
0,75,98,50,24,1.77
0,84,103,63,19,6.44
0,75,92,57,28,7.38
0,57,62,52,0,0
0,84,100,67,29,3.57
0,67,77,57,29,6.82
0,74,82,66,26,4
0,72,76,66,25,7.27
0,82,99,65,19,2.22
0,83,100,66,20,2.48
0,77,95,59,20,4.94
0,62,69,55,28,6.87
0,73,77,68,27,5.67
0,64,72,55,29,10.7
0,79,91,67,24,7.54
0,66,73,59,21,2.48
0,62,71,53,30,4.58
0,78,96,58,30,6.48
0.07,64,80,48,22,2.3
0.39,71,86,57,19,4.1
0.26,65,86,43,22,2.55
0.03,74,90,58,18,5.14
0.09,77,92,61,16,4.1
0.2,78,94,61,12,3.87
2.58,82,90,73,20,5.67
2.07,80,92,68,21,4.94
0.05,83,91,75,19,7.2
0.05,83,91,75,19,7.2
0.92,83,91,73,14,4.22
1.02,82,88,76,11,6.3
0.67,82,91,72,15,4.5
0.71,83,92,73,14,6.25
0.29,85,90,79,11,8.87
1.93,82,89,75,10,5.44
2.72,82,91,74,13,4.14
5.04,81,85,77,21,5.74
2.36,83,90,75,15,4.92
2.47,82,88,76,17,3.61
4.7,82,89,74,13,5.08
0.56,84,91,78,12,5.85
1.9,82,92,72,15,4.32
0.21,83,91,73,12,2.97
0.44,82,89,74,14,7.9
0.11,84,94,73,13,4.44
0.24,82,91,73,14,5.34
0.34,85,93,76,14,7.28
2.63,78,84,72,14,2.9
0,81,87,75,5,12.45
0.03,81,89,74,4,15.74
0.01,82,87,76,4,13.54
0.14,80,85,75,5,13.71
0,73,87,58,24,4.1
0.24,73,87,58,17,1.5
0,67,86,47,21,7.18
0.96,78,86,70,20,5.42
3.28,76,85,67,17,4.52
1.98,78,87,70,17,3.41
0.06,78,86,70,17,5.12
0.63,76,84,68,20,4.65
5.59,79,88,69,16,3.61
2.01,80,87,73,16,3.65
0.39,78,87,69,17,5.8
2.65,79,86,72,16,6.51
2.18,77,87,67,25,4.6
5.07,75,84,66,21,4.28
1.98,78,87,69,17,4.7
1.56,74,82,65,20,5.51
1.58,76,88,64,18,7.27
1.55,74,83,64,23,4.65
0.17,79,89,68,19,7.91
0,79,91,66,13,7.8
0.54,75,89,61,21,8.15
2.07,80,91,68,15,6.07
0.45,79,90,69,15,5.01
1.03,81,90,71,10,8.18
0.1,81,89,72,17,5.18
0.57,80,88,72,16,0.75
0.2,81,89,73,17,6.27
0.7,82,90,75,16,6.61
0.51,81,88,72,16,3.05
20.89,80,85,74,25,6.21
9.05,83,90,75,20,3.74
4.61,83,88,77,24,7.77
0.37,85,93,76,22,2.42
3.63,80,86,74,25,3.37
0.44,70,80,59,17,4.7
2.28,64,74,53,22,4.15
0.64,72,83,60,20,4.3
0.52,83,93,72,21,4.58
0.02,82,92,72,20,6.22
0.76,79,88,71,17,7.9
0.83,78,87,68,21,9.11
1.5,76,84,66,22,7.3
0.59,72,85,59,17,2.72
1.31,80,90,70,19,5.9
0.72,79,92,66,21,4.6
3.27,76,86,65,20,4.17
0.88,72,84,60,19,3.8
1.96,77,88,64,22,4.08
0.79,66,73,58,0,0
0.96,74,83,65,21,3.28
0.42,70,78,61,16,3.28
0.4,67,75,58,18,7.2
0.29,64,76,52,21,3.97
2.97,75,84,66,21,5.48
1.44,72,81,63,24,5.64
3.15,72,82,60,21,4.27
1.83,82,90,74,16,5.07
0.24,83,91,75,13,5.18
7.09,81,86,75,24,5.1
3.11,82,88,75,24,4.28
2.73,82,88,74,16,6.07
3.27,84,91,76,19,5.42
0.81,83,91,75,12,6.58
